lat,lon,precipitation
6.349999904632568,102.44999694824219,0
6.349999904632568,102.55000305175781,0
6.349999904632568,102.6500015258789,0
6.349999904632568,102.75,4
6.349999904632568,102.8499984741211,0
6.349999904632568,102.94999694824219,0
6.349999904632568,103.05000305175781,0
6.349999904632568,103.1500015258789,0
6.349999904632568,103.25,0
6.349999904632568,103.3499984741211,0
6.349999904632568,103.44999694824219,0
6.349999904632568,103.55000305175781,0
6.349999904632568,103.6500015258789,10
6.349999904632568,103.75,10
6.349999904632568,103.8499984741211,0
6.349999904632568,103.94999694824219,0
6.349999904632568,104.05000305175781,0
6.349999904632568,104.1500015258789,0
6.349999904632568,104.25,0
6.349999904632568,104.3499984741211,0
6.349999904632568,104.44999694824219,0
6.349999904632568,104.55000305175781,1
6.349999904632568,104.6500015258789,1
6.349999904632568,104.75,2
6.349999904632568,104.8499984741211,3
6.349999904632568,104.94999694824219,5
6.349999904632568,105.05000305175781,6
6.349999904632568,105.1500015258789,8
6.349999904632568,105.25,9
6.349999904632568,105.3499984741211,9
6.349999904632568,105.44999694824219,11
6.349999904632568,105.55000305175781,11
6.349999904632568,105.6500015258789,11
6.349999904632568,105.75,11
6.349999904632568,105.8499984741211,10
6.349999904632568,105.94999694824219,10
6.449999809265137,97.1500015258789,1
6.449999809265137,97.25,1
6.449999809265137,97.3499984741211,1
6.449999809265137,97.44999694824219,1
6.449999809265137,97.55000305175781,1
6.449999809265137,97.6500015258789,3
6.449999809265137,97.75,5
6.449999809265137,97.8499984741211,8
6.449999809265137,97.94999694824219,1
6.449999809265137,98.05000305175781,0
6.449999809265137,98.1500015258789,0
6.449999809265137,98.25,0
6.449999809265137,98.3499984741211,0
6.449999809265137,98.44999694824219,0
6.449999809265137,98.55000305175781,0
6.449999809265137,98.6500015258789,0
6.449999809265137,98.75,0
6.449999809265137,98.8499984741211,0
6.449999809265137,98.94999694824219,1
6.449999809265137,99.05000305175781,1
6.449999809265137,99.1500015258789,1
6.449999809265137,99.25,0
6.449999809265137,99.3499984741211,0
6.449999809265137,99.44999694824219,0
6.449999809265137,99.55000305175781,0
6.449999809265137,99.6500015258789,0
6.449999809265137,99.75,0
6.449999809265137,99.8499984741211,0
6.449999809265137,99.94999694824219,0
6.449999809265137,100.05000305175781,0
6.449999809265137,100.1500015258789,0
6.449999809265137,100.25,0
6.449999809265137,100.3499984741211,0
6.449999809265137,100.44999694824219,0
6.449999809265137,100.55000305175781,0
6.449999809265137,100.6500015258789,0
6.449999809265137,100.75,0
6.449999809265137,100.8499984741211,0
6.449999809265137,100.94999694824219,0
6.449999809265137,101.05000305175781,0
6.449999809265137,101.1500015258789,0
6.449999809265137,101.25,0
6.449999809265137,101.3499984741211,0
6.449999809265137,101.44999694824219,0
6.449999809265137,101.55000305175781,0
6.449999809265137,101.6500015258789,0
6.449999809265137,101.75,0
6.449999809265137,101.8499984741211,0
6.449999809265137,101.94999694824219,0
6.449999809265137,102.05000305175781,0
6.449999809265137,102.1500015258789,0
6.449999809265137,102.25,0
6.449999809265137,102.3499984741211,0
6.449999809265137,102.44999694824219,0
6.449999809265137,102.55000305175781,0
6.449999809265137,102.6500015258789,0
6.449999809265137,102.75,4
6.449999809265137,102.8499984741211,0
6.449999809265137,102.94999694824219,0
6.449999809265137,103.05000305175781,0
6.449999809265137,103.1500015258789,0
6.449999809265137,103.25,0
6.449999809265137,103.3499984741211,0
6.449999809265137,103.44999694824219,0
6.449999809265137,103.55000305175781,10
6.449999809265137,103.6500015258789,10
6.449999809265137,103.75,4
6.449999809265137,103.8499984741211,1
6.449999809265137,103.94999694824219,1
6.449999809265137,104.05000305175781,0
6.449999809265137,104.1500015258789,0
6.449999809265137,104.25,0
6.449999809265137,104.3499984741211,0
6.449999809265137,104.44999694824219,1
6.449999809265137,104.55000305175781,1
6.449999809265137,104.6500015258789,2
6.449999809265137,104.75,3
6.449999809265137,104.8499984741211,4
6.449999809265137,104.94999694824219,6
6.449999809265137,105.05000305175781,6
6.449999809265137,105.1500015258789,8
6.449999809265137,105.25,8
6.449999809265137,105.3499984741211,9
6.449999809265137,105.44999694824219,10
6.449999809265137,105.55000305175781,11
6.449999809265137,105.6500015258789,9
6.449999809265137,105.75,9
6.449999809265137,105.8499984741211,8
6.449999809265137,105.94999694824219,10
6.550000190734863,97.1500015258789,1
6.550000190734863,97.25,1
6.550000190734863,97.3499984741211,0
6.550000190734863,97.44999694824219,0
6.550000190734863,97.55000305175781,0
6.550000190734863,97.6500015258789,0
6.550000190734863,97.75,2
6.550000190734863,97.8499984741211,0
6.550000190734863,97.94999694824219,0
6.550000190734863,98.05000305175781,0
6.550000190734863,98.1500015258789,0
6.550000190734863,98.25,0
6.550000190734863,98.3499984741211,0
6.550000190734863,98.44999694824219,0
6.550000190734863,98.55000305175781,0
6.550000190734863,98.6500015258789,0
6.550000190734863,98.75,0
6.550000190734863,98.8499984741211,0
6.550000190734863,98.94999694824219,0
6.550000190734863,99.05000305175781,0
6.550000190734863,99.1500015258789,0
6.550000190734863,99.25,0
6.550000190734863,99.3499984741211,0
6.550000190734863,99.44999694824219,0
6.550000190734863,99.55000305175781,0
6.550000190734863,99.6500015258789,0
6.550000190734863,99.75,1
6.550000190734863,99.8499984741211,0
6.550000190734863,99.94999694824219,0
6.550000190734863,100.05000305175781,0
6.550000190734863,100.1500015258789,0
6.550000190734863,100.25,0
6.550000190734863,100.3499984741211,0
6.550000190734863,100.44999694824219,0
6.550000190734863,100.55000305175781,0
6.550000190734863,100.6500015258789,0
6.550000190734863,100.75,0
6.550000190734863,100.8499984741211,0
6.550000190734863,100.94999694824219,0
6.550000190734863,101.05000305175781,0
6.550000190734863,101.1500015258789,0
6.550000190734863,101.25,0
6.550000190734863,101.3499984741211,0
6.550000190734863,101.44999694824219,0
6.550000190734863,101.55000305175781,0
6.550000190734863,101.6500015258789,0
6.550000190734863,101.75,0
6.550000190734863,101.8499984741211,0
6.550000190734863,101.94999694824219,0
6.550000190734863,102.05000305175781,0
6.550000190734863,102.1500015258789,0
6.550000190734863,102.25,0
6.550000190734863,102.3499984741211,0
6.550000190734863,102.44999694824219,0
6.550000190734863,102.55000305175781,0
6.550000190734863,102.6500015258789,0
6.550000190734863,102.75,0
6.550000190734863,102.8499984741211,0
6.550000190734863,102.94999694824219,0
6.550000190734863,103.05000305175781,0
6.550000190734863,103.1500015258789,0
6.550000190734863,103.25,0
6.550000190734863,103.3499984741211,0
6.550000190734863,103.44999694824219,0
6.550000190734863,103.55000305175781,10
6.550000190734863,103.6500015258789,9
6.550000190734863,103.75,3
6.550000190734863,103.8499984741211,0
6.550000190734863,103.94999694824219,0
6.550000190734863,104.05000305175781,0
6.550000190734863,104.1500015258789,0
6.550000190734863,104.25,0
6.550000190734863,104.3499984741211,0
6.550000190734863,104.44999694824219,0
6.550000190734863,104.55000305175781,1
6.550000190734863,104.6500015258789,1
6.550000190734863,104.75,2
6.550000190734863,104.8499984741211,3
6.550000190734863,104.94999694824219,4
6.550000190734863,105.05000305175781,6
6.550000190734863,105.1500015258789,7
6.550000190734863,105.25,7
6.550000190734863,105.3499984741211,13
6.550000190734863,105.44999694824219,25
6.550000190734863,105.55000305175781,29
6.550000190734863,105.6500015258789,25
6.550000190734863,105.75,19
6.550000190734863,105.8499984741211,15
6.550000190734863,105.94999694824219,15
6.650000095367432,97.1500015258789,0
6.650000095367432,97.25,0
6.650000095367432,97.3499984741211,0
6.650000095367432,97.44999694824219,0
6.650000095367432,97.55000305175781,0
6.650000095367432,97.6500015258789,6
6.650000095367432,97.75,3
6.650000095367432,97.8499984741211,0
6.650000095367432,97.94999694824219,0
6.650000095367432,98.05000305175781,0
6.650000095367432,98.1500015258789,0
6.650000095367432,98.25,0
6.650000095367432,98.3499984741211,0
6.650000095367432,98.44999694824219,0
6.650000095367432,98.55000305175781,0
6.650000095367432,98.6500015258789,0
6.650000095367432,98.75,0
6.650000095367432,98.8499984741211,0
6.650000095367432,98.94999694824219,0
6.650000095367432,99.05000305175781,0
6.650000095367432,99.1500015258789,0
6.650000095367432,99.25,0
6.650000095367432,99.3499984741211,0
6.650000095367432,99.44999694824219,0
6.650000095367432,99.55000305175781,0
6.650000095367432,99.6500015258789,0
6.650000095367432,99.75,1
6.650000095367432,99.8499984741211,0
6.650000095367432,99.94999694824219,0
6.650000095367432,100.05000305175781,0
6.650000095367432,100.1500015258789,0
6.650000095367432,100.25,0
6.650000095367432,100.3499984741211,0
6.650000095367432,100.44999694824219,0
6.650000095367432,100.55000305175781,0
6.650000095367432,100.6500015258789,0
6.650000095367432,100.75,0
6.650000095367432,100.8499984741211,0
6.650000095367432,100.94999694824219,0
6.650000095367432,101.05000305175781,0
6.650000095367432,101.1500015258789,0
6.650000095367432,101.25,0
6.650000095367432,101.3499984741211,0
6.650000095367432,101.44999694824219,0
6.650000095367432,101.55000305175781,0
6.650000095367432,101.6500015258789,0
6.650000095367432,101.75,0
6.650000095367432,101.8499984741211,0
6.650000095367432,101.94999694824219,0
6.650000095367432,102.05000305175781,0
6.650000095367432,102.1500015258789,0
6.650000095367432,102.25,13
6.650000095367432,102.3499984741211,0
6.650000095367432,102.44999694824219,0
6.650000095367432,102.55000305175781,0
6.650000095367432,102.6500015258789,0
6.650000095367432,102.75,0
6.650000095367432,102.8499984741211,0
6.650000095367432,102.94999694824219,0
6.650000095367432,103.05000305175781,0
6.650000095367432,103.1500015258789,0
6.650000095367432,103.25,0
6.650000095367432,103.3499984741211,0
6.650000095367432,103.44999694824219,10
6.650000095367432,103.55000305175781,10
6.650000095367432,103.6500015258789,0
6.650000095367432,103.75,0
6.650000095367432,103.8499984741211,0
6.650000095367432,103.94999694824219,0
6.650000095367432,104.05000305175781,0
6.650000095367432,104.1500015258789,0
6.650000095367432,104.25,0
6.650000095367432,104.3499984741211,0
6.650000095367432,104.44999694824219,0
6.650000095367432,104.55000305175781,1
6.650000095367432,104.6500015258789,1
6.650000095367432,104.75,2
6.650000095367432,104.8499984741211,3
6.650000095367432,104.94999694824219,4
6.650000095367432,105.05000305175781,5
6.650000095367432,105.1500015258789,7
6.650000095367432,105.25,11
6.650000095367432,105.3499984741211,21
6.650000095367432,105.44999694824219,41
6.650000095367432,105.55000305175781,63
6.650000095367432,105.6500015258789,64
6.650000095367432,105.75,51
6.650000095367432,105.8499984741211,38
6.650000095367432,105.94999694824219,32
6.75,97.1500015258789,1
6.75,97.25,0
6.75,97.3499984741211,0
6.75,97.44999694824219,0
6.75,97.55000305175781,0
6.75,97.6500015258789,4
6.75,97.75,4
6.75,97.8499984741211,2
6.75,97.94999694824219,0
6.75,98.05000305175781,0
6.75,98.1500015258789,0
6.75,98.25,0
6.75,98.3499984741211,0
6.75,98.44999694824219,0
6.75,98.55000305175781,0
6.75,98.6500015258789,0
6.75,98.75,0
6.75,98.8499984741211,0
6.75,98.94999694824219,0
6.75,99.05000305175781,0
6.75,99.1500015258789,0
6.75,99.25,0
6.75,99.3499984741211,0
6.75,99.44999694824219,0
6.75,99.55000305175781,0
6.75,99.6500015258789,0
6.75,99.75,0
6.75,99.8499984741211,0
6.75,99.94999694824219,0
6.75,100.05000305175781,0
6.75,100.1500015258789,0
6.75,100.25,0
6.75,100.3499984741211,0
6.75,100.44999694824219,0
6.75,100.55000305175781,0
6.75,100.6500015258789,0
6.75,100.75,0
6.75,100.8499984741211,0
6.75,100.94999694824219,0
6.75,101.05000305175781,0
6.75,101.1500015258789,0
6.75,101.25,0
6.75,101.3499984741211,0
6.75,101.44999694824219,0
6.75,101.55000305175781,0
6.75,101.6500015258789,0
6.75,101.75,0
6.75,101.8499984741211,0
6.75,101.94999694824219,0
6.75,102.05000305175781,0
6.75,102.1500015258789,5
6.75,102.25,12
6.75,102.3499984741211,4
6.75,102.44999694824219,0
6.75,102.55000305175781,0
6.75,102.6500015258789,0
6.75,102.75,0
6.75,102.8499984741211,0
6.75,102.94999694824219,0
6.75,103.05000305175781,0
6.75,103.1500015258789,0
6.75,103.25,0
6.75,103.3499984741211,0
6.75,103.44999694824219,10
6.75,103.55000305175781,10
6.75,103.6500015258789,0
6.75,103.75,3
6.75,103.8499984741211,3
6.75,103.94999694824219,0
6.75,104.05000305175781,0
6.75,104.1500015258789,0
6.75,104.25,0
6.75,104.3499984741211,0
6.75,104.44999694824219,0
6.75,104.55000305175781,0
6.75,104.6500015258789,1
6.75,104.75,1
6.75,104.8499984741211,2
6.75,104.94999694824219,3
6.75,105.05000305175781,5
6.75,105.1500015258789,7
6.75,105.25,10
6.75,105.3499984741211,23
6.75,105.44999694824219,46
6.75,105.55000305175781,61
6.75,105.6500015258789,58
6.75,105.75,50
6.75,105.8499984741211,39
6.75,105.94999694824219,36
6.849999904632568,97.1500015258789,0
6.849999904632568,97.25,0
6.849999904632568,97.3499984741211,0
6.849999904632568,97.44999694824219,0
6.849999904632568,97.55000305175781,0
6.849999904632568,97.6500015258789,1
6.849999904632568,97.75,0
6.849999904632568,97.8499984741211,1
6.849999904632568,97.94999694824219,0
6.849999904632568,98.05000305175781,0
6.849999904632568,98.1500015258789,0
6.849999904632568,98.25,0
6.849999904632568,98.3499984741211,0
6.849999904632568,98.44999694824219,0
6.849999904632568,98.55000305175781,0
6.849999904632568,98.6500015258789,0
6.849999904632568,98.75,0
6.849999904632568,98.8499984741211,0
6.849999904632568,98.94999694824219,0
6.849999904632568,99.05000305175781,0
6.849999904632568,99.1500015258789,0
6.849999904632568,99.25,0
6.849999904632568,99.3499984741211,0
6.849999904632568,99.44999694824219,0
6.849999904632568,99.55000305175781,0
6.849999904632568,99.6500015258789,0
6.849999904632568,99.75,0
6.849999904632568,99.8499984741211,0
6.849999904632568,99.94999694824219,0
6.849999904632568,100.05000305175781,0
6.849999904632568,100.1500015258789,0
6.849999904632568,100.25,0
6.849999904632568,100.3499984741211,0
6.849999904632568,100.44999694824219,0
6.849999904632568,100.55000305175781,0
6.849999904632568,100.6500015258789,0
6.849999904632568,100.75,0
6.849999904632568,100.8499984741211,0
6.849999904632568,100.94999694824219,0
6.849999904632568,101.05000305175781,0
6.849999904632568,101.1500015258789,0
6.849999904632568,101.25,0
6.849999904632568,101.3499984741211,0
6.849999904632568,101.44999694824219,0
6.849999904632568,101.55000305175781,0
6.849999904632568,101.6500015258789,0
6.849999904632568,101.75,0
6.849999904632568,101.8499984741211,4
6.849999904632568,101.94999694824219,0
6.849999904632568,102.05000305175781,0
6.849999904632568,102.1500015258789,1
6.849999904632568,102.25,2
6.849999904632568,102.3499984741211,0
6.849999904632568,102.44999694824219,0
6.849999904632568,102.55000305175781,0
6.849999904632568,102.6500015258789,0
6.849999904632568,102.75,0
6.849999904632568,102.8499984741211,0
6.849999904632568,102.94999694824219,0
6.849999904632568,103.05000305175781,0
6.849999904632568,103.1500015258789,0
6.849999904632568,103.25,8
6.849999904632568,103.3499984741211,44
6.849999904632568,103.44999694824219,44
6.849999904632568,103.55000305175781,25
6.849999904632568,103.6500015258789,32
6.849999904632568,103.75,3
6.849999904632568,103.8499984741211,3
6.849999904632568,103.94999694824219,0
6.849999904632568,104.05000305175781,0
6.849999904632568,104.1500015258789,2
6.849999904632568,104.25,4
6.849999904632568,104.3499984741211,1
6.849999904632568,104.44999694824219,1
6.849999904632568,104.55000305175781,2
6.849999904632568,104.6500015258789,2
6.849999904632568,104.75,3
6.849999904632568,104.8499984741211,4
6.849999904632568,104.94999694824219,4
6.849999904632568,105.05000305175781,6
6.849999904632568,105.1500015258789,7
6.849999904632568,105.25,10
6.849999904632568,105.3499984741211,19
6.849999904632568,105.44999694824219,31
6.849999904632568,105.55000305175781,37
6.849999904632568,105.6500015258789,36
6.849999904632568,105.75,31
6.849999904632568,105.8499984741211,25
6.849999904632568,105.94999694824219,24
6.949999809265137,97.1500015258789,0
6.949999809265137,97.25,0
6.949999809265137,97.3499984741211,0
6.949999809265137,97.44999694824219,0
6.949999809265137,97.55000305175781,0
6.949999809265137,97.6500015258789,0
6.949999809265137,97.75,0
6.949999809265137,97.8499984741211,0
6.949999809265137,97.94999694824219,0
6.949999809265137,98.05000305175781,0
6.949999809265137,98.1500015258789,0
6.949999809265137,98.25,0
6.949999809265137,98.3499984741211,0
6.949999809265137,98.44999694824219,0
